78603909, train
58652309, car
77467353, car
43111502, car
17546442, car
10595322, car
61501405, car
06964889, car
57579191, car
82981100, car
34280666, car
54272786, car
15820838, car
94663744, car
45922660, car
09972034, car
76171473, car
25618494, car
77977533, car
64560897, car
60481637, car
24456974, car
88548614, car
69629002, bottle
39014632, car
81409687, car
37225439, car
58988538, car
67652356, car
98905154, car
33710060, car
60799333, car
40530960, train
28144400, car
76761635, car
57097551, car
96643752, car
79345564, car
15419791, car
09961804, car
26711376, car
96998676, car
76179635, car
95972940, car
77403524, car
80777722, car
56244480, car
95441986, car
37591060, car
67819944, car
53166253, car
53627240, car
60641499, car
45512507, boat
35464576, car
01771801, car
93775007, car
95888057, car
27852695, car
73387070, car
55236973, car
81254801, car
53693952, car
41238921, car
85917611, car
28240340, car
54093705, car
65651087, car
93623578, car
12535438, car
53259448, car
72063202, sofa
66953525, sofa
57000385, car
51667402, boat
69113817, sofa
53673345, sofa
68866544, sofa
05564387, car
43180857, car
21152234, car
07763294, sofa
70601594, sofa
48630387, sofa
23239298, car
77368737, car
09364299, car
48325715, sofa
20398569, car
31945406, car
74850991, sofa
83373589, car
73121189, aeroplane
64188869, car
63630080, sofa
34811847, car
85909736, car
14662867, car
95180194, car
96366543, car
05542760, train
20242304, sofa
58852412, sofa
94847604, aeroplane
19664979, sofa
03345140, car
87615818, car
01665048, boat
54595603, car
15685461, aeroplane
80811487, car
78894642, sofa
94890349, sofa
70757035, sofa
63240101, sofa
30634734, sofa
44478949, sofa
94155610, sofa
63347445, car
12754907, sofa
92090114, tvmonitor
49491857, train
99028376, sofa
59451938, sofa
27669525, sofa
59287116, car
35381449, car
51019224, boat
17506462, sofa
94713466, sofa
75554592, car
81260242, car
67376216, car
10734107, car
30689856, car
43093347, car
39838411, car
46218441, car
28374108, car
45102065, car
14983908, car
32627353, car
42594049, car
70031241, car
07019225, car
56121292, car
28791252, car
30078308, car
13785373, car
90434913, car
53682853, car
48463024, car
18049083, car
80569200, car
09454716, car
47535418, car
64722086, car
68630916, car
51831070, car
64048682, car
39108510, car
93136289, car
70879316, car
37037498, car
04204547, car
93283515, car
55252970, car
80962157, sofa
99923219, car
55978576, car
08275951, car
63769339, car
93224434, car
45951141, car
42029659, car
91191767, car
72106488, car
75918424, sofa
80202091, sofa
03409514, aeroplane
07787346, sofa
63983943, car
87817708, sofa
32409392, car
23996443, bottle
92260923, train
11499414, tvmonitor
81557211, car
52604854, boat
75258039, sofa
61962801, car
23315380, car
35103010, car
83775947, sofa
34758845, car
09793078, car
99385013, car
35222177, car
65268570, car
57340168, car
72982115, car
44871214, car
80394426, car
88990142, car
72144283, car
01767405, car
79198627, car
87652536, car
98093761, car
10142274, car
52892594, car
56982209, car
08105616, car
44460912, car
90967150, car
57408969, car
26533515, car
70316898, car
38915540, car
54840542, car
35526589, car
94328977, car
43098573, car
82562229, car
31196206, car
37416035, car
98068981, car
36777477, car
71578981, car
11722380, car
37123169, car
41701950, car
08468913, car
95640762, car
98136594, car
74395465, car
21963299, car
64739159, car
45380486, car
07371248, car
04832952, car
24941312, car
20359569, car
97366536, car
85013371, car
53155904, train
42172787, car
03323651, car
62041022, car
69341868, car
53084061, car
79398892, car
92660553, car
99642354, car
40585945, car
65992282, car
66629297, car
39220242, car
58448614, car
59255215, car
05115572, car
39870837, car
26503607, car
89214957, car
23005227, car
87916057, car
11624908, car
05582957, car
39243850, boat
77984153, sofa
22134057, sofa
05054587, sofa
51954275, train
42760514, aeroplane
03813203, boat
60227241, car
83062894, car
99039335, car
49417535, car
19997463, car
81240254, car
40569442, car
62184126, car
88963716, car
34812044, car
06114661, car
07932772, car
70530949, car
26645206, car
23216492, car
93175129, car
96114849, car
55977845, car
49088402, car
70375234, car
33875257, car
31294010, car
93260502, car
76689273, car
28619981, car
32111972, car
02522491, car
97827032, car
02858739, car
48881246, car
12528149, car
76332952, car
79660719, car
13061565, car
03012058, car
39603644, car
63935116, car
15238559, car
18111358, car
65040396, car
29899043, car
40142691, car
25369917, car
38728189, car
62156104, car
89604411, car
41131242, car
81512001, car
33047180, car
70146680, car
57060531, car
96450622, car
47648341, car
03207257, car
33514683, car
50170131, car
73484666, car
96874400, car
88687589, car
41785046, car
15876629, car
40207923, car
50881538, car
34160869, car
38774086, car
34243260, car
76425150, car
33936872, car
24753366, car
00715096, car
69018917, car
15586711, car
08693711, car
69158276, car
17028175, car
78993790, car
38244766, car
97767378, sofa
63591913, sofa
50511612, sofa
74692649, sofa
35667803, sofa
23096161, sofa
62797188, tvmonitor
19605320, sofa
45354914, sofa
25312838, sofa
09602854, sofa
43270382, train
47702072, sofa
58401486, aeroplane
95455343, car
18138797, sofa
04124358, sofa
29885046, car
18886307, car
37086484, car
59797444, car
24026069, car
41912970, car
61531961, car
33762088, car
04126485, car
38598011, car
16821276, car
52693635, car
67017065, car
88719788, car
00405318, car
95906196, car
18340383, car
04461154, car
83109060, car
77127315, car
97544892, car
11685863, car
31945882, car
68407506, car
47574091, car
97807069, car
55461898, car
23803335, car
88581777, car
53674626, car
65428172, car
48140634, car
71287849, car
51985033, car
35383795, aeroplane
08356975, car
22548417, car
47162987, car
32322605, car
69762758, car
93155517, car
39293484, car
20287471, car
60608964, car
61374614, car
53821034, car
68603202, car
53782348, car
83515498, car
55732795, car
02163454, car
68678552, car
81191356, car
57140314, car
27117151, car
81144299, car
38793369, car
27809494, car
25949514, car
61447830, car
