97954821, car
22222275, car
88927149, boat
62392674, car
94021077, car
82775261, car
25167645, car
28490459, car
85272935, car
01712503, car
50240210, car
49369987, car
47304726, car
62761074, car
55920291, car
09851810, car
77627181, car
48511017, car
17351874, car
13794266, car
74244187, car
07196721, car
79389256, car
76884855, car
07090139, car
31410516, sofa
60923862, car
04308237, car
97574901, car
33018591, car
72271074, car
52908885, car
59287720, car
45205418, car
54309498, car
07249965, car
42538193, car
19503879, car
74873121, car
53827913, car
50539165, car
46161833, car
60000453, car
64249772, boat
03995946, car
71347285, car
28350251, car
02078886, car
71372632, car
61926230, sofa
68009284, train
49898151, train
46194364, car
61795865, aeroplane
94393993, sofa
85178019, aeroplane
45519892, car
73455080, sofa
78135904, car
02595719, sofa
52190019, car
48502962, sofa
87791189, sofa
15144330, boat
79219326, aeroplane
21703339, car
99744734, car
86216207, sofa
10236157, sofa
99594895, car
05820264, bottle
37905831, car
41095072, car
88505537, car
66501759, boat
71320403, sofa
59403685, car
17628295, boat
35482691, car
50897441, car
20275285, car
72923846, car
73301981, car
64447325, car
54742177, car
96951383, car
12614057, car
96676348, car
80129530, sofa
17774828, train
68740687, aeroplane
43185209, car
29276124, train
07248665, car
54376289, car
16935943, car
85602012, car
32801154, car
34603539, car
72691653, car
40991868, car
60682151, sofa
13349187, car
90768255, sofa
49747661, car
45476769, boat
42009122, sofa
44347275, aeroplane
56562640, sofa
91857122, car
34004918, sofa
73476276, sofa
41143896, sofa
17573572, car
76048278, bottle
24676192, car
42191057, bottle
84172851, boat
77133628, car
31783044, sofa
54445045, car
42054769, car
41436212, car
43617425, car
58996919, car
56120322, car
38931166, boat
74000201, car
75059692, car
13975660, car
05066232, train
95537856, car
54300959, car
21079696, car
44561312, car
44386023, car
48837759, car
45470396, car
87883960, car
62198233, car
59066427, car
19674308, car
37228232, car
46369199, car
18308824, car
82729484, car
95753338, car
70829756, sofa
16187391, train
97512257, car
78073072, train
02233422, aeroplane
77071694, car
97222319, sofa
42278468, car
31645765, car
92308174, car
14944313, sofa
89711104, sofa
61741539, boat
86259080, train
66643475, sofa
59488979, car
70934461, sofa
33634917, bottle
88046565, sofa
80937738, boat
81811809, car
53546286, car
15183493, car
20521040, car
61404806, car
79481948, car
38611512, car
64912308, car
42138489, car
24403916, car
56569764, car
20664536, car
67868185, car
58795940, car
42520896, car
65039782, car
39454422, car
62871477, car
46417051, car
16045182, train
29460900, car
21554906, car
95705884, car
09083967, car
88911651, car
69144307, car
02556816, car
35283819, car
79611005, car
06462898, car
58537342, car
59275422, car
86112190, car
01065333, sofa
17914963, car
19696473, car
61985821, car
38628995, car
59375758, car
65554151, car
19231715, car
46332540, car
81145041, car
48531205, car
25343743, car
38119844, car
27794771, train
41059387, sofa
36265073, car
91724096, sofa
57955520, car
36471826, aeroplane
78647066, car
68482546, sofa
75555936, car
61643787, sofa
57105725, sofa
62003054, car
80934848, sofa
94933955, sofa
48333661, sofa
86485978, train
45963835, car
61224591, car
89421458, boat
27577737, car
67126131, train
21839818, car
51142516, car
37894198, car
95848058, car
82026839, car
13816484, car
10948293, car
56709147, car
03464637, car
32514463, car
70727077, car
39373280, car
42060503, car
98006264, car
24481531, car
20602190, car
12468454, car
52607966, car
80795548, car
13803821, car
81102669, boat
61013518, sofa
47588511, car
84135996, car
51769986, car
80742161, car
70731781, car
13595947, car
32598932, car
97862714, car
00992915, car
19984087, car
64271039, car
93352105, car
31515552, car
46620203, car
21632106, car
40456360, car
94717506, car
34607260, car
94274969, car
66752394, car
75751688, car
37108311, car
97317527, car
60133382, car
95402379, car
52920901, car
86025656, car
62311423, car
89630462, car
90908336, car
17419554, car
33096240, car
06921736, car
82359549, car
08042963, car
24417135, car
00883483, car
02696101, car
94067051, car
97419897, car
79673473, car
52437208, car
28336774, car
61112323, car
40834025, car
84926569, car
17877395, train
39365969, car
81973272, car
59495683, car
12220487, car
99416944, car
47331031, car
28668558, boat
85531146, car
57630075, car
85769876, car
14317770, car
42116450, car
74349363, car
17825188, car
51128628, car
44147707, car
10894710, car
11844829, car
41958895, car
93164914, car
32440383, car
02178992, car
87325023, car
09124270, car
84584003, car
07115579, car
27246342, car
95790503, car
45955313, car
46652701, car
83454632, car
38362093, car
07053983, car
98617106, car
10744265, car
67518571, car
28720404, car
26308906, car
49566929, car
61512135, car
29020045, car
97368774, train
59537242, car
39769189, car
90032387, car
44525608, car
21042259, car
59074333, car
05045245, car
47618762, car
58672908, car
30957917, car
84660533, car
34480414, car
84369287, car
18499649, car
11793162, car
80110865, car
75542536, car
31034482, car
44617970, car
84222885, car
12993642, car
45600615, car
81285307, car
53859512, car
79307603, car
23359239, car
74915810, car
06291892, car
40521740, car
40149331, car
69817461, car
43314909, car
84024535, car
79074238, sofa
02859874, train
38877451, train
79493192, car
33689090, sofa
34479134, car
16350283, sofa
79364130, car
71132890, sofa
23101956, bottle
49550899, train
07809084, car
39073104, train
10057031, sofa
32593830, bottle
68738821, boat
29158248, car
82299503, car
47415580, car
44129304, car
48533772, car
95243397, car
21872005, aeroplane
73990408, car
28052806, car
01887377, car
